code,date,value,description
LUTCEUS,198710,1.048,Lubricants CO2 Emissions
LUTCEUS,198711,0.88,Lubricants CO2 Emissions
LUTCEUS,198712,1.116,Lubricants CO2 Emissions
LUTCEUS,198713,13.209,Lubricants CO2 Emissions
LUTCEUS,198801,0.92,Lubricants CO2 Emissions
LUTCEUS,198802,1.111,Lubricants CO2 Emissions
LUTCEUS,198803,1.189,Lubricants CO2 Emissions
LUTCEUS,198804,1.038,Lubricants CO2 Emissions
LUTCEUS,198805,1.218,Lubricants CO2 Emissions
LUTCEUS,198806,1.034,Lubricants CO2 Emissions
LUTCEUS,198807,1.031,Lubricants CO2 Emissions
LUTCEUS,198808,1.151,Lubricants CO2 Emissions
LUTCEUS,198809,1.096,Lubricants CO2 Emissions
LUTCEUS,198810,1.065,Lubricants CO2 Emissions
LUTCEUS,198811,1.081,Lubricants CO2 Emissions
LUTCEUS,198812,0.804,Lubricants CO2 Emissions
LUTCEUS,198813,12.738,Lubricants CO2 Emissions
LUTCEUS,198901,0.995,Lubricants CO2 Emissions
LUTCEUS,198902,1.047,Lubricants CO2 Emissions
LUTCEUS,198903,1.31,Lubricants CO2 Emissions
LUTCEUS,198904,1.083,Lubricants CO2 Emissions
LUTCEUS,198905,1.365,Lubricants CO2 Emissions
LUTCEUS,198906,1.165,Lubricants CO2 Emissions
LUTCEUS,198907,0.94,Lubricants CO2 Emissions
LUTCEUS,198908,1.126,Lubricants CO2 Emissions
LUTCEUS,198909,1.056,Lubricants CO2 Emissions
LUTCEUS,198910,1.16,Lubricants CO2 Emissions
LUTCEUS,198911,0.992,Lubricants CO2 Emissions
LUTCEUS,198912,0.827,Lubricants CO2 Emissions
LUTCEUS,198913,13.065,Lubricants CO2 Emissions
LUTCEUS,199001,1.118,Lubricants CO2 Emissions
LUTCEUS,199002,1.17,Lubricants CO2 Emissions
LUTCEUS,199003,1.251,Lubricants CO2 Emissions
LUTCEUS,199004,0.992,Lubricants CO2 Emissions
LUTCEUS,199005,1.221,Lubricants CO2 Emissions
LUTCEUS,199006,0.946,Lubricants CO2 Emissions
LUTCEUS,199007,1.183,Lubricants CO2 Emissions
LUTCEUS,199008,1.354,Lubricants CO2 Emissions
LUTCEUS,199009,1.188,Lubricants CO2 Emissions
LUTCEUS,199010,1.218,Lubricants CO2 Emissions
LUTCEUS,199011,0.963,Lubricants CO2 Emissions
LUTCEUS,199012,0.84,Lubricants CO2 Emissions
LUTCEUS,199013,13.445,Lubricants CO2 Emissions
LUTCEUS,199101,1.05,Lubricants CO2 Emissions
LUTCEUS,199102,0.77,Lubricants CO2 Emissions
LUTCEUS,199103,0.99,Lubricants CO2 Emissions
LUTCEUS,199104,0.985,Lubricants CO2 Emissions
LUTCEUS,199105,1.108,Lubricants CO2 Emissions
LUTCEUS,199106,1.012,Lubricants CO2 Emissions
LUTCEUS,199107,1.153,Lubricants CO2 Emissions
LUTCEUS,199108,0.96,Lubricants CO2 Emissions
LUTCEUS,199109,1.082,Lubricants CO2 Emissions
LUTCEUS,199110,1.048,Lubricants CO2 Emissions
LUTCEUS,199111,0.919,Lubricants CO2 Emissions
LUTCEUS,199112,0.952,Lubricants CO2 Emissions
LUTCEUS,199113,12.028,Lubricants CO2 Emissions
LUTCEUS,199201,1.049,Lubricants CO2 Emissions
LUTCEUS,199202,0.968,Lubricants CO2 Emissions
LUTCEUS,199203,1.029,Lubricants CO2 Emissions
LUTCEUS,199204,1.066,Lubricants CO2 Emissions
LUTCEUS,199205,1.284,Lubricants CO2 Emissions
LUTCEUS,199206,1.076,Lubricants CO2 Emissions
LUTCEUS,199207,1.012,Lubricants CO2 Emissions
LUTCEUS,199208,0.994,Lubricants CO2 Emissions
LUTCEUS,199209,1.037,Lubricants CO2 Emissions
LUTCEUS,199210,0.999,Lubricants CO2 Emissions
LUTCEUS,199211,0.948,Lubricants CO2 Emissions
LUTCEUS,199212,0.801,Lubricants CO2 Emissions
LUTCEUS,199213,12.263,Lubricants CO2 Emissions
LUTCEUS,199301,0.961,Lubricants CO2 Emissions
LUTCEUS,199302,0.896,Lubricants CO2 Emissions
LUTCEUS,199303,1.162,Lubricants CO2 Emissions
LUTCEUS,199304,1.051,Lubricants CO2 Emissions
LUTCEUS,199305,0.991,Lubricants CO2 Emissions
LUTCEUS,199306,1.15,Lubricants CO2 Emissions
LUTCEUS,199307,1.038,Lubricants CO2 Emissions
LUTCEUS,199308,1.194,Lubricants CO2 Emissions
LUTCEUS,199309,1.121,Lubricants CO2 Emissions
LUTCEUS,199310,1,Lubricants CO2 Emissions
LUTCEUS,199311,1.069,Lubricants CO2 Emissions
LUTCEUS,199312,0.856,Lubricants CO2 Emissions
LUTCEUS,199313,12.487,Lubricants CO2 Emissions
LUTCEUS,199401,1.045,Lubricants CO2 Emissions
LUTCEUS,199402,1,Lubricants CO2 Emissions
LUTCEUS,199403,1.209,Lubricants CO2 Emissions
LUTCEUS,199404,1.123,Lubricants CO2 Emissions
LUTCEUS,199405,1.131,Lubricants CO2 Emissions
LUTCEUS,199406,1.194,Lubricants CO2 Emissions
LUTCEUS,199407,1.069,Lubricants CO2 Emissions
LUTCEUS,199408,1.087,Lubricants CO2 Emissions
LUTCEUS,199409,1.014,Lubricants CO2 Emissions
LUTCEUS,199410,1.168,Lubricants CO2 Emissions
LUTCEUS,199411,0.913,Lubricants CO2 Emissions
LUTCEUS,199412,1.099,Lubricants CO2 Emissions
LUTCEUS,199413,13.052,Lubricants CO2 Emissions
LUTCEUS,199501,1.043,Lubricants CO2 Emissions
LUTCEUS,199502,0.962,Lubricants CO2 Emissions
LUTCEUS,199503,1.2,Lubricants CO2 Emissions
LUTCEUS,199504,0.919,Lubricants CO2 Emissions
LUTCEUS,199505,1.151,Lubricants CO2 Emissions
LUTCEUS,199506,1.072,Lubricants CO2 Emissions
LUTCEUS,199507,0.963,Lubricants CO2 Emissions
LUTCEUS,199508,1.18,Lubricants CO2 Emissions
LUTCEUS,199509,1.044,Lubricants CO2 Emissions
LUTCEUS,199510,1.162,Lubricants CO2 Emissions
LUTCEUS,199511,1.115,Lubricants CO2 Emissions
LUTCEUS,199512,1.017,Lubricants CO2 Emissions
LUTCEUS,199513,12.828,Lubricants CO2 Emissions
LUTCEUS,199601,0.946,Lubricants CO2 Emissions
LUTCEUS,199602,0.946,Lubricants CO2 Emissions
LUTCEUS,199603,1.339,Lubricants CO2 Emissions
LUTCEUS,199604,0.907,Lubricants CO2 Emissions
LUTCEUS,199605,1.182,Lubricants CO2 Emissions
LUTCEUS,199606,0.951,Lubricants CO2 Emissions
LUTCEUS,199607,1.087,Lubricants CO2 Emissions
LUTCEUS,199608,1.085,Lubricants CO2 Emissions
LUTCEUS,199609,1.08,Lubricants CO2 Emissions
LUTCEUS,199610,1.057,Lubricants CO2 Emissions
LUTCEUS,199611,0.994,Lubricants CO2 Emissions
LUTCEUS,199612,0.877,Lubricants CO2 Emissions
LUTCEUS,199613,12.449,Lubricants CO2 Emissions
LUTCEUS,199701,0.883,Lubricants CO2 Emissions
LUTCEUS,199702,1.033,Lubricants CO2 Emissions
LUTCEUS,199703,1.056,Lubricants CO2 Emissions
LUTCEUS,199704,1.217,Lubricants CO2 Emissions
LUTCEUS,199705,1.304,Lubricants CO2 Emissions
LUTCEUS,199706,0.932,Lubricants CO2 Emissions
LUTCEUS,199707,1.185,Lubricants CO2 Emissions
LUTCEUS,199708,1.184,Lubricants CO2 Emissions
LUTCEUS,199709,1.088,Lubricants CO2 Emissions
LUTCEUS,199710,1.307,Lubricants CO2 Emissions
LUTCEUS,199711,0.989,Lubricants CO2 Emissions
LUTCEUS,199712,0.974,Lubricants CO2 Emissions
LUTCEUS,199713,13.151,Lubricants CO2 Emissions
LUTCEUS,199801,1.121,Lubricants CO2 Emissions
LUTCEUS,199802,1.066,Lubricants CO2 Emissions
LUTCEUS,199803,1.156,Lubricants CO2 Emissions
LUTCEUS,199804,1.294,Lubricants CO2 Emissions
LUTCEUS,199805,1.157,Lubricants CO2 Emissions
LUTCEUS,199806,1.152,Lubricants CO2 Emissions
LUTCEUS,199807,1.129,Lubricants CO2 Emissions
LUTCEUS,199808,1.181,Lubricants CO2 Emissions
LUTCEUS,199809,1.178,Lubricants CO2 Emissions
LUTCEUS,199810,1.297,Lubricants CO2 Emissions
LUTCEUS,199811,0.974,Lubricants CO2 Emissions
LUTCEUS,199812,1.061,Lubricants CO2 Emissions
LUTCEUS,199813,13.767,Lubricants CO2 Emissions
LUTCEUS,199901,0.998,Lubricants CO2 Emissions
LUTCEUS,199902,1.017,Lubricants CO2 Emissions
LUTCEUS,199903,1.173,Lubricants CO2 Emissions
LUTCEUS,199904,1.15,Lubricants CO2 Emissions
LUTCEUS,199905,1.11,Lubricants CO2 Emissions
LUTCEUS,199906,1.196,Lubricants CO2 Emissions
LUTCEUS,199907,1.169,Lubricants CO2 Emissions
LUTCEUS,199908,1.154,Lubricants CO2 Emissions
LUTCEUS,199909,1.228,Lubricants CO2 Emissions
LUTCEUS,199910,1.297,Lubricants CO2 Emissions
LUTCEUS,199911,1.19,Lubricants CO2 Emissions
LUTCEUS,199912,1.229,Lubricants CO2 Emissions
LUTCEUS,199913,13.911,Lubricants CO2 Emissions
LUTCEUS,200001,1.23,Lubricants CO2 Emissions
LUTCEUS,200002,1.192,Lubricants CO2 Emissions
LUTCEUS,200003,1.175,Lubricants CO2 Emissions
LUTCEUS,200004,1.116,Lubricants CO2 Emissions
LUTCEUS,200005,1.233,Lubricants CO2 Emissions
LUTCEUS,200006,1.154,Lubricants CO2 Emissions
LUTCEUS,200007,1.161,Lubricants CO2 Emissions
LUTCEUS,200008,1.263,Lubricants CO2 Emissions
LUTCEUS,200009,1.166,Lubricants CO2 Emissions
LUTCEUS,200010,1.188,Lubricants CO2 Emissions
LUTCEUS,200011,0.972,Lubricants CO2 Emissions
LUTCEUS,200012,0.852,Lubricants CO2 Emissions
LUTCEUS,200013,13.703,Lubricants CO2 Emissions
LUTCEUS,200101,1.039,Lubricants CO2 Emissions
LUTCEUS,200102,1.017,Lubricants CO2 Emissions
LUTCEUS,200103,1.201,Lubricants CO2 Emissions
LUTCEUS,200104,1.01,Lubricants CO2 Emissions
LUTCEUS,200105,1.148,Lubricants CO2 Emissions
LUTCEUS,200106,1.196,Lubricants CO2 Emissions
LUTCEUS,200107,1.076,Lubricants CO2 Emissions
LUTCEUS,200108,1.129,Lubricants CO2 Emissions
LUTCEUS,200109,1.068,Lubricants CO2 Emissions
LUTCEUS,200110,0.919,Lubricants CO2 Emissions
LUTCEUS,200111,1.123,Lubricants CO2 Emissions
LUTCEUS,200112,0.629,Lubricants CO2 Emissions
LUTCEUS,200113,12.555,Lubricants CO2 Emissions
LUTCEUS,200201,1.317,Lubricants CO2 Emissions
LUTCEUS,200202,0.887,Lubricants CO2 Emissions
LUTCEUS,200203,1.024,Lubricants CO2 Emissions
LUTCEUS,200204,1.153,Lubricants CO2 Emissions
LUTCEUS,200205,1.109,Lubricants CO2 Emissions
LUTCEUS,200206,0.97,Lubricants CO2 Emissions
LUTCEUS,200207,1.062,Lubricants CO2 Emissions
LUTCEUS,200208,0.983,Lubricants CO2 Emissions
LUTCEUS,200209,1.086,Lubricants CO2 Emissions
LUTCEUS,200210,1.096,Lubricants CO2 Emissions
LUTCEUS,200211,0.985,Lubricants CO2 Emissions
LUTCEUS,200212,0.735,Lubricants CO2 Emissions
LUTCEUS,200213,12.406,Lubricants CO2 Emissions
LUTCEUS,200301,1.118,Lubricants CO2 Emissions
LUTCEUS,200302,0.893,Lubricants CO2 Emissions
LUTCEUS,200303,1.027,Lubricants CO2 Emissions
LUTCEUS,200304,0.981,Lubricants CO2 Emissions
LUTCEUS,200305,0.879,Lubricants CO2 Emissions
LUTCEUS,200306,0.886,Lubricants CO2 Emissions
LUTCEUS,200307,0.97,Lubricants CO2 Emissions
LUTCEUS,200308,0.991,Lubricants CO2 Emissions
LUTCEUS,200309,0.952,Lubricants CO2 Emissions
LUTCEUS,200310,1.094,Lubricants CO2 Emissions
LUTCEUS,200311,0.725,Lubricants CO2 Emissions
LUTCEUS,200312,0.953,Lubricants CO2 Emissions
LUTCEUS,200313,11.469,Lubricants CO2 Emissions
LUTCEUS,200401,0.89,Lubricants CO2 Emissions
LUTCEUS,200402,0.73,Lubricants CO2 Emissions
LUTCEUS,200403,1.076,Lubricants CO2 Emissions
LUTCEUS,200404,1.097,Lubricants CO2 Emissions
LUTCEUS,200405,0.955,Lubricants CO2 Emissions
LUTCEUS,200406,1.16,Lubricants CO2 Emissions
LUTCEUS,200407,1.055,Lubricants CO2 Emissions
LUTCEUS,200408,0.899,Lubricants CO2 Emissions
LUTCEUS,200409,0.925,Lubricants CO2 Emissions
LUTCEUS,200410,1.02,Lubricants CO2 Emissions
LUTCEUS,200411,0.869,Lubricants CO2 Emissions
LUTCEUS,200412,0.944,Lubricants CO2 Emissions
LUTCEUS,200413,11.62,Lubricants CO2 Emissions
LUTCEUS,200501,0.926,Lubricants CO2 Emissions
LUTCEUS,200502,0.853,Lubricants CO2 Emissions
LUTCEUS,200503,1.011,Lubricants CO2 Emissions
LUTCEUS,200504,0.925,Lubricants CO2 Emissions
LUTCEUS,200505,1.086,Lubricants CO2 Emissions
LUTCEUS,200506,1.05,Lubricants CO2 Emissions
LUTCEUS,200507,1.008,Lubricants CO2 Emissions
LUTCEUS,200508,1.055,Lubricants CO2 Emissions
LUTCEUS,200509,0.887,Lubricants CO2 Emissions
LUTCEUS,200510,1.127,Lubricants CO2 Emissions
LUTCEUS,200511,0.793,Lubricants CO2 Emissions
LUTCEUS,200512,0.837,Lubricants CO2 Emissions
LUTCEUS,200513,11.559,Lubricants CO2 Emissions
LUTCEUS,200601,0.827,Lubricants CO2 Emissions
LUTCEUS,200602,1.251,Lubricants CO2 Emissions
LUTCEUS,200603,0.968,Lubricants CO2 Emissions
LUTCEUS,200604,1.018,Lubricants CO2 Emissions
LUTCEUS,200605,0.868,Lubricants CO2 Emissions
LUTCEUS,200606,1.003,Lubricants CO2 Emissions
LUTCEUS,200607,0.936,Lubricants CO2 Emissions
LUTCEUS,200608,0.953,Lubricants CO2 Emissions
LUTCEUS,200609,0.803,Lubricants CO2 Emissions
LUTCEUS,200610,1.143,Lubricants CO2 Emissions
LUTCEUS,200611,0.822,Lubricants CO2 Emissions
LUTCEUS,200612,0.669,Lubricants CO2 Emissions
LUTCEUS,200613,11.262,Lubricants CO2 Emissions
LUTCEUS,200701,1.056,Lubricants CO2 Emissions
LUTCEUS,200702,0.804,Lubricants CO2 Emissions
LUTCEUS,200703,1.058,Lubricants CO2 Emissions
LUTCEUS,200704,0.974,Lubricants CO2 Emissions
LUTCEUS,200705,1.099,Lubricants CO2 Emissions
LUTCEUS,200706,0.906,Lubricants CO2 Emissions
LUTCEUS,200707,1.028,Lubricants CO2 Emissions
LUTCEUS,200708,0.971,Lubricants CO2 Emissions
LUTCEUS,200709,0.86,Lubricants CO2 Emissions
LUTCEUS,200710,1.049,Lubricants CO2 Emissions
LUTCEUS,200711,0.932,Lubricants CO2 Emissions
LUTCEUS,200712,0.893,Lubricants CO2 Emissions
LUTCEUS,200713,11.63,Lubricants CO2 Emissions
LUTCEUS,200801,0.957,Lubricants CO2 Emissions
LUTCEUS,200802,0.856,Lubricants CO2 Emissions
LUTCEUS,200803,1.001,Lubricants CO2 Emissions
LUTCEUS,200804,0.982,Lubricants CO2 Emissions
LUTCEUS,200805,0.997,Lubricants CO2 Emissions
LUTCEUS,200806,0.93,Lubricants CO2 Emissions
LUTCEUS,200807,0.97,Lubricants CO2 Emissions
LUTCEUS,200808,1.095,Lubricants CO2 Emissions
LUTCEUS,200809,0.655,Lubricants CO2 Emissions
LUTCEUS,200810,1.017,Lubricants CO2 Emissions
LUTCEUS,200811,0.614,Lubricants CO2 Emissions
LUTCEUS,200812,0.724,Lubricants CO2 Emissions
LUTCEUS,200813,10.797,Lubricants CO2 Emissions
LUTCEUS,200901,0.839,Lubricants CO2 Emissions
LUTCEUS,200902,0.603,Lubricants CO2 Emissions
LUTCEUS,200903,0.783,Lubricants CO2 Emissions
LUTCEUS,200904,0.842,Lubricants CO2 Emissions
LUTCEUS,200905,0.706,Lubricants CO2 Emissions
LUTCEUS,200906,0.84,Lubricants CO2 Emissions
LUTCEUS,200907,0.85,Lubricants CO2 Emissions
LUTCEUS,200908,0.961,Lubricants CO2 Emissions
LUTCEUS,200909,0.837,Lubricants CO2 Emissions
LUTCEUS,200910,0.857,Lubricants CO2 Emissions
LUTCEUS,200911,0.79,Lubricants CO2 Emissions
LUTCEUS,200912,0.798,Lubricants CO2 Emissions
LUTCEUS,200913,9.707,Lubricants CO2 Emissions
LUTCEUS,201001,0.812,Lubricants CO2 Emissions
LUTCEUS,201002,0.862,Lubricants CO2 Emissions
LUTCEUS,201003,0.961,Lubricants CO2 Emissions
LUTCEUS,201004,0.89,Lubricants CO2 Emissions
LUTCEUS,201005,0.894,Lubricants CO2 Emissions
LUTCEUS,201006,1.046,Lubricants CO2 Emissions
LUTCEUS,201007,0.984,Lubricants CO2 Emissions
LUTCEUS,201008,0.902,Lubricants CO2 Emissions
LUTCEUS,201009,0.919,Lubricants CO2 Emissions
LUTCEUS,201010,0.889,Lubricants CO2 Emissions
LUTCEUS,201011,0.841,Lubricants CO2 Emissions
LUTCEUS,201012,0.785,Lubricants CO2 Emissions
LUTCEUS,201013,10.785,Lubricants CO2 Emissions
LUTCEUS,201101,0.864,Lubricants CO2 Emissions
LUTCEUS,201102,0.76,Lubricants CO2 Emissions
LUTCEUS,201103,1.044,Lubricants CO2 Emissions
LUTCEUS,201104,0.92,Lubricants CO2 Emissions
LUTCEUS,201105,0.849,Lubricants CO2 Emissions
LUTCEUS,201106,0.845,Lubricants CO2 Emissions
LUTCEUS,201107,0.827,Lubricants CO2 Emissions
LUTCEUS,201108,0.955,Lubricants CO2 Emissions
LUTCEUS,201109,0.843,Lubricants CO2 Emissions
LUTCEUS,201110,0.715,Lubricants CO2 Emissions
LUTCEUS,201111,0.838,Lubricants CO2 Emissions
LUTCEUS,201112,0.773,Lubricants CO2 Emissions
LUTCEUS,201113,10.233,Lubricants CO2 Emissions
LUTCEUS,201201,0.847,Lubricants CO2 Emissions
LUTCEUS,201202,0.906,Lubricants CO2 Emissions
LUTCEUS,201203,0.769,Lubricants CO2 Emissions
LUTCEUS,201204,0.844,Lubricants CO2 Emissions
LUTCEUS,201205,0.85,Lubricants CO2 Emissions
LUTCEUS,201206,0.726,Lubricants CO2 Emissions
LUTCEUS,201207,0.747,Lubricants CO2 Emissions
LUTCEUS,201208,0.765,Lubricants CO2 Emissions
LUTCEUS,201209,0.716,Lubricants CO2 Emissions
LUTCEUS,201210,0.783,Lubricants CO2 Emissions
LUTCEUS,201211,0.818,Lubricants CO2 Emissions
LUTCEUS,201212,0.643,Lubricants CO2 Emissions
LUTCEUS,201213,9.415,Lubricants CO2 Emissions
LUTCEUS,201301,0.887,Lubricants CO2 Emissions
LUTCEUS,201302,0.802,Lubricants CO2 Emissions
LUTCEUS,201303,0.884,Lubricants CO2 Emissions
LUTCEUS,201304,0.761,Lubricants CO2 Emissions
LUTCEUS,201305,0.896,Lubricants CO2 Emissions
LUTCEUS,201306,0.953,Lubricants CO2 Emissions
LUTCEUS,201307,0.851,Lubricants CO2 Emissions
LUTCEUS,201308,0.84,Lubricants CO2 Emissions
LUTCEUS,201309,0.805,Lubricants CO2 Emissions
LUTCEUS,201310,0.809,Lubricants CO2 Emissions
LUTCEUS,201311,0.673,Lubricants CO2 Emissions
LUTCEUS,201312,0.799,Lubricants CO2 Emissions
LUTCEUS,201313,9.961,Lubricants CO2 Emissions
LUTCEUS,201401,0.731,Lubricants CO2 Emissions
LUTCEUS,201402,0.652,Lubricants CO2 Emissions
LUTCEUS,201403,1.012,Lubricants CO2 Emissions
LUTCEUS,201404,0.887,Lubricants CO2 Emissions
LUTCEUS,201405,0.903,Lubricants CO2 Emissions
LUTCEUS,201406,0.792,Lubricants CO2 Emissions
LUTCEUS,201407,0.96,Lubricants CO2 Emissions
LUTCEUS,201408,0.894,Lubricants CO2 Emissions
LUTCEUS,201409,0.974,Lubricants CO2 Emissions
LUTCEUS,201410,0.883,Lubricants CO2 Emissions
LUTCEUS,201411,0.927,Lubricants CO2 Emissions
LUTCEUS,201412,0.776,Lubricants CO2 Emissions
LUTCEUS,201413,10.391,Lubricants CO2 Emissions
LUTCEUS,201501,1.067,Lubricants CO2 Emissions
LUTCEUS,201502,0.773,Lubricants CO2 Emissions
LUTCEUS,201503,1.061,Lubricants CO2 Emissions
LUTCEUS,201504,1.001,Lubricants CO2 Emissions
LUTCEUS,201505,1.109,Lubricants CO2 Emissions
LUTCEUS,201506,0.888,Lubricants CO2 Emissions
LUTCEUS,201507,1.091,Lubricants CO2 Emissions
LUTCEUS,201508,0.847,Lubricants CO2 Emissions
LUTCEUS,201509,0.86,Lubricants CO2 Emissions
LUTCEUS,201510,1.012,Lubricants CO2 Emissions
LUTCEUS,201511,0.702,Lubricants CO2 Emissions
LUTCEUS,201512,0.904,Lubricants CO2 Emissions
LUTCEUS,201513,11.316,Lubricants CO2 Emissions
LUTCEUS,201601,0.947,Lubricants CO2 Emissions
LUTCEUS,201602,0.964,Lubricants CO2 Emissions
LUTCEUS,201603,0.995,Lubricants CO2 Emissions
LUTCEUS,201604,0.884,Lubricants CO2 Emissions
LUTCEUS,201605,0.922,Lubricants CO2 Emissions
LUTCEUS,201606,0.984,Lubricants CO2 Emissions
LUTCEUS,201607,0.799,Lubricants CO2 Emissions
LUTCEUS,201608,0.864,Lubricants CO2 Emissions
LUTCEUS,201609,0.845,Lubricants CO2 Emissions
LUTCEUS,201610,0.917,Lubricants CO2 Emissions
LUTCEUS,201611,0.817,Lubricants CO2 Emissions
LUTCEUS,201612,0.804,Lubricants CO2 Emissions
LUTCEUS,201613,10.742,Lubricants CO2 Emissions
LUTCEUS,201701,0.947,Lubricants CO2 Emissions
LUTCEUS,201702,0.805,Lubricants CO2 Emissions
LUTCEUS,201703,0.999,Lubricants CO2 Emissions
LUTCEUS,201704,0.863,Lubricants CO2 Emissions
LUTCEUS,201705,0.915,Lubricants CO2 Emissions
LUTCEUS,201706,0.808,Lubricants CO2 Emissions
LUTCEUS,201707,0.808,Lubricants CO2 Emissions
LUTCEUS,201708,0.643,Lubricants CO2 Emissions
LUTCEUS,201709,0.773,Lubricants CO2 Emissions
LUTCEUS,201710,0.857,Lubricants CO2 Emissions
LUTCEUS,201711,0.826,Lubricants CO2 Emissions
LUTCEUS,201712,0.658,Lubricants CO2 Emissions
LUTCEUS,201713,9.903,Lubricants CO2 Emissions
LUTCEUS,201801,0.736,Lubricants CO2 Emissions
LUTCEUS,201802,0.848,Lubricants CO2 Emissions
LUTCEUS,201803,0.922,Lubricants CO2 Emissions
LUTCEUS,201804,0.823,Lubricants CO2 Emissions
LUTCEUS,201805,0.717,Lubricants CO2 Emissions
LUTCEUS,201806,0.886,Lubricants CO2 Emissions
LUTCEUS,201807,0.893,Lubricants CO2 Emissions
LUTCEUS,201808,0.936,Lubricants CO2 Emissions
LUTCEUS,201809,0.669,Lubricants CO2 Emissions
LUTCEUS,201810,0.75,Lubricants CO2 Emissions
LUTCEUS,201811,0.794,Lubricants CO2 Emissions
LUTCEUS,201812,0.637,Lubricants CO2 Emissions
LUTCEUS,201813,9.61,Lubricants CO2 Emissions
LUTCEUS,201901,0.793,Lubricants CO2 Emissions
LUTCEUS,201902,0.659,Lubricants CO2 Emissions
LUTCEUS,201903,0.678,Lubricants CO2 Emissions
LUTCEUS,201904,1.054,Lubricants CO2 Emissions
LUTCEUS,201905,0.744,Lubricants CO2 Emissions
LUTCEUS,201906,0.705,Lubricants CO2 Emissions
LUTCEUS,201907,0.9,Lubricants CO2 Emissions
LUTCEUS,201908,0.801,Lubricants CO2 Emissions
LUTCEUS,201909,0.651,Lubricants CO2 Emissions
LUTCEUS,201910,0.91,Lubricants CO2 Emissions
LUTCEUS,201911,0.711,Lubricants CO2 Emissions
LUTCEUS,201912,0.657,Lubricants CO2 Emissions
LUTCEUS,201913,9.263,Lubricants CO2 Emissions
LUTCEUS,202001,0.861,Lubricants CO2 Emissions
LUTCEUS,202002,0.702,Lubricants CO2 Emissions
LUTCEUS,202003,0.434,Lubricants CO2 Emissions
LUTCEUS,202004,0.557,Lubricants CO2 Emissions
LUTCEUS,202005,0.58,Lubricants CO2 Emissions
LUTCEUS,202006,0.703,Lubricants CO2 Emissions
LUTCEUS,202007,0.808,Lubricants CO2 Emissions
LUTCEUS,202008,0.655,Lubricants CO2 Emissions
MMTCEUS,197301,70.901,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197302,67.377,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197303,75.482,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197304,73.367,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197305,80.052,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197306,78.103,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197307,81.395,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197308,84.101,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197309,73.806,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197310,77.383,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197311,76.524,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197312,72.282,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197313,910.772,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197401,67.27,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197402,63.853,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197403,71.414,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197404,72.419,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197405,78.176,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197406,77.604,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197407,80.653,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197408,81.839,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197409,71.641,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197410,77.791,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197411,73.424,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197412,76.003,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197413,892.087,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197501,71.923,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197502,63.814,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197503,73.312,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197504,75.348,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197505,79.635,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197506,79.364,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197507,81.597,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197508,81.223,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
MMTCEUS,197509,75.467,"Motor Gasoline, Excluding Ethanol, CO2 Emissions"
